,account_id,client_id,msisdn,imsi,sim,type,vip_status
6590,6590,2640,7958946924,457951863607559,9522359486256520,4,Platinum
6591,6591,2641,3032244306,376985677084843,6736168310170900,2,Silver
6592,6592,2640,9301392135,517980278863579,1630318552831450,3,Bronze
6593,6593,2641,7426673640,680772908534046,3047526452680390,3,Bronze
6594,6594,2640,7893786214,661045328783312,1795582712439500,4,Bronze
6595,6595,2641,1753741677,637191433378577,4666302442287310,4,Silver
6596,6596,2640,7015995582,539282565651129,4480447993942590,3,Bronze
6597,6597,2641,4366865216,608875868064065,8216230775646290,1,Gold
6598,6598,2643,6429991440,443808661573107,2756011312129880,3,Gold
6599,6599,2643,7109970145,682362196182237,6350371321185120,1,Bronze
6600,6600,2643,2622935084,756942070856207,1465054393217730,1,Silver
6601,6601,2643,6116335317,620277913418686,4795533596609180,2,Silver
6602,6602,2643,2226014762,541702948676345,8970756487952150,4,Gold
6603,6603,2644,7017178449,732738240569720,4605344350630630,1,Bronze
6604,6604,2644,8471103032,498588053387487,1573424333944750,4,Silver
6605,6605,2644,1231888758,586523776591358,1188711044369430,2,Bronze
6606,6606,2644,6787656244,688675604927974,9903821677612220,1,Silver
6607,6607,2644,6627552553,513343641499495,3335519570167160,2,Platinum
6608,6608,2645,6525672775,462223985468009,9457879371520120,1,Gold
6609,6609,2645,7911947327,625264485684927,1949468028270910,3,Bronze
6610,6610,2645,7962723102,303586832683327,7780041764215220,1,Silver
6611,6611,2646,6453400673,591408284509961,3239612172618940,1,Platinum
6612,6612,2646,4367499400,404076470278508,8285045688000860,2,Platinum
6613,6613,2647,2753736653,333550008139966,3960814128159780,2,Silver
6614,6614,2647,5797678556,548468356668219,7298879227394770,1,Platinum
6615,6615,2647,4651934935,690002441409211,4111448345767700,2,Platinum
6616,6616,2648,8587507680,730026245118282,5197586076704860,2,Silver
6617,6617,2648,2348771793,565469360355858,1592118148728020,2,Gold
6618,6618,2649,4498129712,749578857425645,4772504984203700,4,Silver
6619,6619,2649,4856859691,309331597225143,5662222197569090,1,Bronze
6620,6620,2649,2863318496,709904988607978,7560863559097900,1,Gold
6621,6621,2649,5607488474,613337537977963,3084372232528560,3,Platinum
6622,6622,2651,2881483590,316796875006617,8646730365180760,2,Silver
6623,6623,2651,6889906447,305934312609092,1840014388138690,3,Bronze
6624,6624,2651,4733066258,633079698354290,4504831230608440,4,Gold
6625,6625,2651,9475837317,540171983509020,3245843444209660,4,Gold
6626,6626,2651,6584742949,358278740781684,6271803114154310,2,Silver
6627,6627,2652,8314228860,673249308276331,5540576939103420,4,Bronze
6628,6628,2653,2487968476,329365370011595,5576609944391910,1,Bronze
6629,6629,2652,3814391208,512789577917871,5639193585158530,1,Gold
6630,6630,2653,8854974785,618061659081152,5092196309340330,1,Platinum
6631,6631,2654,6259103715,418277994800699,9887837111354400,2,Platinum
6632,6632,2654,8397369999,647295803495139,2273494151040580,2,Platinum
6633,6633,2654,4094890486,419050767695409,1708344910154740,4,Bronze
6634,6634,2655,3522044077,598144531256096,3041024256237440,2,Bronze
6635,6635,2656,1203920455,303470187726953,4023939618625630,4,Bronze
6636,6636,2656,6546227614,682012261294209,9208899432699020,4,Bronze
6637,6637,2658,5516876091,408188205303133,9093214520978580,1,Silver
6638,6638,2658,6806964606,498675537118643,8333812161331550,2,Platinum
6639,6639,2658,8853877060,600375366211619,2090619876068620,2,Gold
6640,6640,2658,7813041687,319465128583102,2627592932369830,4,Silver
6641,6641,2660,9597604471,706245252826936,8659192908363350,2,Silver
6642,6642,2661,1814566510,433820936415736,7022264953687560,2,Silver
6643,6643,2662,5326515830,485275946732438,4439538341319070,4,Platinum
6644,6644,2662,4982049096,511768934470253,3591814479979510,2,Silver
6645,6645,2663,2977942265,756606716588790,8926866661961900,4,Bronze
6646,6646,2664,3442722083,772922431100178,3687721877527020,4,Bronze
6647,6647,2664,2197687030,457703993057843,7249299979506320,2,Gold
6648,6648,2664,2552656468,393009779194735,8781109091677000,2,Bronze
6649,6649,2664,1433766488,419779798721495,7980526154562870,3,Bronze
6650,6650,2664,6139187950,739328681098679,9898674105427430,1,Silver
6651,6651,2665,3195105201,633969116213522,7276663389540790,3,Gold
6652,6652,2665,1326785596,639743041992753,6152596179352380,3,Gold
6653,6653,2665,8334992757,446856011287476,9725282200264690,3,Gold
6654,6654,2666,4836035922,621852620451207,1575049883058590,4,Platinum
6655,6655,2666,7646938133,615670437292215,7672484598051550,1,Silver
6656,6656,2666,9641897284,347664048939433,8131431297028510,3,Platinum
6657,6657,2666,6442340190,654600694449305,6860793742008590,2,Silver
6658,6658,2666,4035358744,575981987849026,7558967085138560,1,Gold
6659,6659,2667,6709967867,492726643882062,5417306131529120,4,Bronze
6660,6660,2667,8239866826,739255778003916,4998727235467760,3,Gold
6661,6661,2667,8191301060,725375027129977,8199162509976970,3,Gold
6662,6662,2668,6143179064,576098632817979,8868075969114310,1,Platinum
6663,6663,2668,5484054676,682158067494822,1426583064261760,1,Gold
6664,6664,2668,3965250632,358395385748161,4716152615026330,2,Gold
6665,6665,2668,5026845699,431619262703289,6705553801911660,2,Gold
6666,6666,2668,7271974233,548322550458001,1968432767893010,3,Silver
6667,6667,2669,3417086531,428936428496924,1803439533144580,2,Bronze
6668,6668,2670,2656999090,686269802520456,8390706380213130,1,Platinum
6669,6669,2670,7496844141,496546766493360,6440047447129220,2,Gold
6670,6670,2670,2088147043,301560126417647,2074906234662920,4,Bronze
6671,6671,2670,9143162398,532371351459692,1871983520653400,4,Gold
6672,6672,2671,1702689460,590897962782797,4178095859314900,2,Platinum
6673,6673,2671,7732154751,646012708879983,5013357177468690,3,Silver
6674,6674,2671,7115026769,378618706605077,2236106521492180,3,Platinum
6675,6675,2672,5355219580,651582505974707,3430614193149460,2,Gold
6676,6676,2672,6746707482,658581203893064,5592052660946490,2,Platinum
6677,6677,2672,7467582478,485946655279828,4953211860357750,3,Gold
6678,6678,2672,7631751586,705895317929571,9014375389099420,4,Silver
6679,6679,2672,1713391126,329030015736766,3193013098107190,1,Silver
6680,6680,2674,3959377596,650911797418111,2544689927709530,1,Silver
6681,6681,2674,3717969036,441796535922566,8878912963184900,3,Bronze
6682,6682,2675,1881595065,659368557405652,9668117056532040,3,Platinum
6683,6683,2675,4142736654,332631429042897,4671720939320010,3,Silver
6684,6684,2675,8563611636,749622599292857,5142317406932130,2,Silver
6685,6685,2675,6238650378,722502644861548,7120068825191130,2,Gold
6686,6686,2676,1809531991,510165066197541,2763326283127400,4,Platinum
6687,6687,2676,1314532876,429534233942209,2559590794561420,2,Platinum
6688,6688,2676,8201762346,328782145191340,5150716077337430,1,Bronze
6689,6689,2676,2393913025,643271552201765,3814243783323350,3,Platinum
6690,6690,2678,6683306928,724208577477401,3240154022327790,4,Platinum
6691,6691,2678,4946481345,560380723745180,6327342708776080,2,Silver
6692,6692,2678,6527573575,323226928720641,9466007117073710,3,Bronze
6693,6693,2679,8571639295,434929063590625,7270161193101840,3,Platinum
6694,6694,2681,2224995619,660812038854437,1855186179834880,1,Silver
6695,6695,2682,6844849879,409442138673030,3560929046878440,4,Platinum
6696,6696,2682,3939171996,588142225484080,2922630095990840,4,Platinum
6697,6697,2682,8361480285,451390584313228,6507778660089260,2,Platinum
6698,6698,2683,5286603194,571797349722458,7094601889123300,4,Platinum
6699,6699,2683,1082040347,641565619579559,1246688962652040,3,Silver
6700,6700,2683,5705090815,563092719186020,5255022145286120,4,Gold
6701,6701,2684,4555694506,551588609486748,2720791081391040,4,Platinum
6702,6702,2684,7305284648,606426323792115,1724600401263830,2,Gold
6703,6703,2685,9968355743,520925564238298,1720807453339880,3,Silver
6704,6704,2685,7195841774,682128906250338,3179466855518520,4,Bronze
6705,6705,2679,6015882578,775838555233549,8189951065018690,1,Platinum
6706,6706,2679,2559314498,422054375546960,6089741613730840,2,Platinum
6707,6707,2686,6314310677,366283501523059,7789524134030390,4,Bronze
6708,6708,2686,3424386009,695601399744874,6716390795983750,1,Platinum
6709,6709,2686,6851437224,775663587786134,8059365286442400,2,Silver
6710,6710,2686,4418483421,396115451395124,4300553892331240,3,Silver
6711,6711,2686,8096972927,317992485896436,6857813568632520,1,Gold
6712,6712,2687,3202055882,547331068256351,7745363383184140,3,Gold
6713,6713,2687,9166788671,471541002066937,2558778020005890,1,Silver
6714,6714,2688,5381917490,533333672425341,7186716338743950,2,Platinum
6715,6715,2688,5443696150,330735948353711,9215943478850820,4,Gold
6716,6716,2689,1569213741,614795600053298,8269332046603630,1,Bronze
6717,6717,2689,4359200645,675305175784724,7911440317345670,3,Platinum
6718,6718,2690,4889782508,367610338001218,8692787589989460,4,Bronze
6719,6719,2690,7403189399,444158596465112,7692262112230250,1,Bronze
6720,6720,2690,4875411539,476600477438977,7523746854401250,3,Platinum
6721,6721,2690,7578974001,765296766494242,6262862594047000,2,Gold
6722,6722,2690,7298247893,301691352003051,8925241112843370,3,Silver
6723,6723,2691,5105311471,620146687829634,4398357763839240,2,Gold
6724,6724,2691,8614972051,451609293626643,2714288884949680,3,Bronze
6725,6725,2691,2231249235,649074639221170,2168646233390060,3,Silver
6726,6726,2691,3415903253,391055976022061,4624038165402950,2,Platinum
6727,6727,2692,1423994035,356441582583310,8744263311835440,2,Bronze
6728,6728,2694,6101899204,597269694012466,1769844851510560,4,Gold
6729,6729,2696,2318737954,409281751854509,8425113836389920,4,Gold
6730,6730,2696,5243826635,683703613281590,5791724276738890,3,Platinum
6731,6731,2696,7614199837,754200914175533,5619686995832100,3,Platinum
6732,6732,2696,2149404909,740903388131394,9430245036630020,2,Platinum
6733,6733,2696,9748101726,405971950956754,2892015587742980,3,Platinum
6734,6734,2698,8068982672,681152004666914,1571527859986740,3,Bronze
6735,6735,2698,8232476981,558179050025532,2408414727250830,2,Silver
6736,6736,2698,9476505778,353437974720832,5981913522705610,1,Bronze
6737,6737,2698,7789220181,447366333010565,5763006242440420,2,Gold
6738,6738,2698,5257549471,414487033421743,5711259595746100,4,Bronze
6739,6739,2697,6903423541,326084730367907,2539542355529880,4,Gold
6740,6740,2697,4497499152,736325073244869,8473609384865080,4,Platinum
6741,6741,2699,7907044800,552973768453831,9406674574523760,1,Bronze
6742,6742,2700,9005601759,339090643993190,9274192321992820,4,Silver
6743,6743,2699,5027157268,709671698682388,6778703511899370,2,Bronze
6744,6744,2700,8068087612,474967447921395,6320298662628560,2,Silver
6745,6745,2699,1944415084,579393853083353,5036656714721660,4,Gold
6746,6746,2700,6854998112,421850246858133,5974869476561830,4,Platinum
6747,6747,2700,7425644423,373048909509360,3060801770425770,1,Silver
6748,6748,2700,5668102920,444348144536802,8705521058027210,4,Silver
6749,6749,2701,9571710831,326565890851611,1242625089882340,3,Silver
6750,6750,2701,1493543801,380033026807367,9216214403701490,1,Silver
6751,6751,2701,7711471189,586567518448335,9172053652852530,3,Silver
6752,6752,2701,2601460411,637905883791616,7684134366671260,1,Platinum
6753,6753,2703,5737382255,702906290692982,8408587420438230,1,Silver
6754,6754,2702,4561595150,703897772902451,6516719180199350,2,Gold
6755,6755,2703,5068652892,369797431105449,4694478626874710,3,Gold
6756,6756,2702,7867197099,725389607752965,9437289082786300,3,Platinum
6757,6757,2703,6209173016,567408582902532,4005516728703980,3,Platinum
6758,6758,2702,2868629041,743688286681551,2602396921145510,3,Bronze
6759,6759,2703,9345659380,764276123053676,6357686292179030,3,Silver
6760,6760,2703,6771929256,620482042106840,1150781565108860,1,Bronze
6761,6761,2704,3305531014,671324666344716,5371519831564790,3,Gold
6762,6762,2704,7785816901,672068278002136,8359279097399820,3,Silver
6763,6763,2705,1792118996,538320244688737,3313303732310230,1,Silver
6764,6764,2705,8327109142,377291870122265,2350707733809520,4,Platinum
6765,6765,2705,7882688363,562640719951486,5029883593426840,4,Gold
6766,6766,2705,4689661819,609998575854419,3371823500306160,4,Platinum
6767,6767,2706,5065290572,475113254130701,1311710927089750,4,Gold
6768,6768,2706,8464201276,756023491754254,1687212771706940,2,Bronze
6769,6769,2706,8473893838,425553724509985,6806066921935420,4,Gold
6770,6770,2706,1446819864,378472900395507,5098427580933510,3,Gold
6771,6771,2707,4647746809,393418036571700,1842452711799250,1,Platinum
6772,6772,2707,9246106117,345739407011179,5236870180214520,2,Gold
6773,6773,2709,7499840928,467312622072812,4950502611839740,3,Gold
6774,6774,2709,2523046818,511098225912993,7929050432721670,3,Gold
6775,6775,2709,5791783999,517324150934169,4993579663283090,3,Bronze
6776,6776,2709,4636308829,393753390846226,4777110706683690,2,Bronze
6777,6777,2710,7171213364,316986423072788,4288904123708970,3,Bronze
6778,6778,2710,7309235798,734342108837540,8184261643125920,3,Bronze
6779,6779,2710,1913655672,536439344622812,1314691100462640,3,Platinum
6780,6780,2710,1344197291,527370198570855,9434308909411340,4,Bronze
6781,6781,2711,1459354852,533683607318834,3878723898060920,4,Silver
6782,6782,2711,4035287638,304388766823001,7825286214472470,3,Silver
6783,6783,2711,3619767793,505761718754656,2264553630927680,4,Gold
6784,6784,2711,5221733345,310702175573391,7720709221675220,3,Silver
6785,6785,2712,4433025808,715824720597717,5528927170476270,3,Gold
6786,6786,2712,5013720319,300189548070424,9386084285785280,1,Bronze
6787,6787,2713,8856154396,600375366211366,9002725620467200,2,Bronze
6788,6788,2713,1688162215,653813340929659,5429497749851340,2,Bronze
6789,6789,2713,5577260041,602664523655965,1355600753087830,3,Gold
6790,6790,2714,1309905957,657021077476393,3107400844931460,1,Silver
6791,6791,2715,6531670522,404309760204806,9376601915978780,3,Silver
6792,6792,2715,2177071900,746764797644216,7652707083867470,2,Gold
6793,6793,2716,2027924253,593828667540028,9375789141423580,1,Gold
6794,6794,2716,5486685580,525022718643640,7510742461507930,2,Platinum
6795,6795,2716,9537463295,389204237202033,5207339371370590,3,Platinum
6796,6796,2718,6527711536,671470472554506,4743516025055610,4,Platinum
6797,6797,2718,2424597857,400489637595262,1685587222603810,1,Platinum
6798,6798,2718,7499387836,618557400177536,1466138092626900,1,Gold
6799,6799,2718,1757971408,300364515517683,6825844436117060,3,Platinum
6800,6800,2718,3985849690,416163804804645,1603226067651900,1,Silver
6801,6801,2720,3348600630,569960191515987,6547875538158930,1,Silver
6802,6802,2720,2071351606,746954345712342,6490710394422910,1,Gold
6803,6803,2720,3763818951,559345499677418,9776757922105770,4,Bronze
6804,6804,2720,8759826979,470914035382233,5518632026106100,4,Silver
6805,6805,2720,1441088614,525547620987737,8352776900963540,2,Bronze
6806,6806,2721,8351829881,750205824112976,4820187758118770,2,Platinum
6807,6807,2721,8203136782,753880140521472,4172677362282030,2,Platinum
6808,6808,2721,4138689753,482126532668545,9286925790022980,3,Silver
6809,6809,2724,4412211224,648418511289224,9930101388232820,3,Platinum
6810,6810,2724,4357279417,722531806099560,6406994615207960,1,Bronze
6811,6811,2724,6305049648,657691786025825,8126283724839510,2,Bronze
6812,6812,2724,1599569860,445587497287654,8574935279453680,1,Platinum
6813,6813,2725,3908009322,772353786892890,9721489252341490,3,Platinum
6814,6814,2725,9504015670,670304022903913,5293764399096670,1,Gold
6815,6815,2725,8156449200,580983140736560,8447871523948650,4,Platinum
6816,6816,2726,1272874372,663655259877025,4618077818667960,1,Platinum
6817,6817,2727,4108778517,775401136611646,9042280648833940,2,Platinum
6818,6818,2727,4105503567,574596828887314,8632913197734480,1,Silver
6819,6819,2729,8295843633,428003268776152,3923697423455760,4,Gold
6820,6820,2729,2379070929,534295993386512,6261778894640320,1,Bronze
6821,6821,2729,7423952583,313020494254024,4143959327987250,1,Bronze
6822,6822,2729,8491943817,710867309572231,9321062321356760,2,Bronze
6823,6823,2730,9017786235,416251288520590,9376330991125610,3,Silver
6824,6824,2730,6436293915,448022460943349,9816583875326820,2,Gold
6825,6825,2730,1141195626,716962009008128,6102475081765940,4,Platinum
6826,6826,2732,8538564269,663319905599786,3323327951835720,1,Silver
6827,6827,2732,4888593425,446637301977563,7986215576446150,2,Gold
6828,6828,2732,4524914389,776538425026523,7527539802327530,1,Silver
6829,6829,2733,1543914657,554096476242653,4391855567396910,4,Platinum
6830,6830,2734,9432498743,759362453888315,3294609917538320,2,Gold
6831,6831,2734,6565774083,506374104818488,5834801328170970,2,Gold
6832,6832,2734,3371490088,452469550248370,6883009579853750,1,Platinum
6833,6833,2735,4455548721,477562798395283,9272295848025320,4,Bronze
6834,6834,2735,8878011603,607971869575366,1931586988047870,1,Platinum
6835,6835,2735,3506506823,539224243166059,1591576299017880,2,Bronze
6836,6836,2735,1644203261,378706190322252,2601313221743580,3,Bronze
6837,6837,2736,7511958330,443444146051137,8014120836190860,2,Platinum
6838,6838,2736,8207314657,505528428828607,1400303353641380,2,Bronze
6839,6839,2736,2015021282,454919094513307,4819645908421180,4,Bronze
6840,6840,2736,7781422493,638518269861468,3199786219403380,2,Bronze
6841,6841,2737,3518763336,765544637046752,2574491661410260,3,Bronze
6842,6842,2736,2026777916,585240681973726,9591987173164650,4,Bronze
6843,6843,2737,2097681405,745889960401605,4739994001982440,3,Gold
6844,6844,2738,8549652657,665054999465994,3778210778037370,4,Platinum
6845,6845,2740,9071624534,412402004667378,2126652881357180,2,Gold
6846,6846,2740,9223827024,734750366212950,9555141393324640,4,Platinum
6847,6847,2740,2901282922,398769124354756,8455999269501640,3,Bronze
6848,6848,2741,1395203020,655402628589077,8172882799354770,4,Platinum
6849,6849,2741,9156443882,772674560551325,1652263465824950,4,Silver
6850,6850,2741,3018371247,635252210831191,9795722661731830,3,Bronze
6851,6851,2741,8972235539,775955200199699,4763564464087190,4,Platinum
6852,6852,2742,9725894062,361501057943463,4666031517434180,3,Gold
6853,6853,2742,5918969995,730930243606366,7956413842746750,3,Platinum
6854,6854,2742,7104924006,505717976895703,5514297228475950,2,Gold
6855,6855,2742,7568845104,773214043515336,5326275381316200,2,Gold
6856,6856,2742,2474693542,620467461484296,1236935667988230,4,Gold
6857,6857,2743,1426266527,741369967991662,3305175986757710,1,Silver
6858,6858,2744,2102381532,649643283423142,4972447524837040,1,Gold
6859,6859,2744,9083047589,421500311963824,2487524783978600,4,Bronze
6860,6860,2744,4883273097,468654039175926,5355535265314850,4,Silver
6861,6861,2746,5755357555,589148288308167,6314338315893330,3,Platinum
6862,6862,2746,1523824213,659470621750608,3614301242687660,3,Silver
6863,6863,2746,3881729423,332194010417987,2540084205228960,1,Bronze
6864,6864,2746,8161776974,381913926873912,1148072316593730,2,Bronze
6865,6865,2747,1345279743,660345458987089,9747227113261230,2,Silver
6866,6866,2748,9189383918,700631713874812,7513722634881970,2,Silver
6867,6867,2748,4341336550,373909166130273,4942645791144630,1,Silver
6868,6868,2748,2153030013,752742852109004,1383506012826630,3,Bronze
6869,6869,2748,2239414489,738643391928459,9737473818599380,4,Gold
6870,6870,2751,5481998103,358730740020829,7712852400966950,1,Bronze
6871,6871,2751,1124885429,773855590827811,5091383534788600,2,Gold
6872,6872,2751,2517968989,477737765850090,3080579284604230,3,Platinum
6873,6873,2751,5883441726,419313218861397,7330577435059040,1,Silver
6874,6874,2752,8913377780,507351006410593,2550379349601590,3,Gold
6875,6875,2752,2145181968,494709608296380,9428890412374660,1,Silver
6876,6876,2752,2103330388,407269626196011,8159878406468320,4,Platinum
6877,6877,2753,2363768694,557289632163082,2276203399560860,3,Gold
6878,6878,2753,6426610351,630426025399705,7877303786020040,4,Silver
6879,6879,2753,7321084043,591058349614783,5060498101678430,4,Bronze
6880,6880,2753,6477756368,615276760530763,6569549526301260,4,Bronze
6881,6881,2753,8517563912,323999701608511,4316809383441270,3,Gold
6882,6882,2754,7478313317,696738688159624,1166766131373480,3,Bronze
6883,6883,2754,3723999391,395284356016669,4114970368836430,4,Silver
6884,6884,2756,3537779647,626518419056157,8621534353964390,2,Bronze
6885,6885,2756,6288500025,766667344836931,6558170682521890,1,Silver
6886,6886,2757,2465979421,310118950743152,3848651239503640,4,Platinum
6887,6887,2758,9211375952,773228624132331,1442567630516260,4,Bronze
6888,6888,2759,1433938426,705662027999006,1617856009644110,3,Bronze
6889,6889,2759,8124515073,332689751529007,6405639990947510,4,Bronze
6890,6890,2759,3569470964,517178344732980,6049102885958400,2,Platinum
6891,6891,2759,8114493719,412183295356726,5064561974456260,3,Platinum
6892,6892,2761,3721235052,773126559790238,8653503486478670,3,Gold
6893,6893,2761,5817063555,322264607756787,9343820008901650,1,Gold
6894,6894,2761,8115455351,318590291349288,3449308007924250,4,Silver
6895,6895,2762,2959537078,553192477762083,2809654432785040,1,Silver
6896,6896,2762,5408479412,670697699655633,5130125788597270,2,Platinum
6897,6897,2762,1137709337,727095540371931,1169746304740950,3,Silver
6898,6898,2762,5097083405,756767103411371,5446566015516850,4,Bronze
6899,6899,2762,6875651891,373777940544174,9589819774354050,2,Bronze
6900,6900,2764,7714037281,616180759015588,2916398824401840,2,Platinum
6901,6901,2765,3042950182,323722669814740,1418184393853580,2,Bronze
6902,6902,2765,1448278856,745948282887157,1161347634332140,2,Bronze
6903,6903,2765,8116530472,460357666025162,7441656624295230,2,Bronze
6904,6904,2765,8668214337,440513441306117,7088641542382900,2,Silver
6905,6905,2765,6592590718,539428371860697,8040129621961600,2,Gold
6906,6906,2767,2795869095,538743082691954,5149903302776180,1,Gold
6907,6907,2768,8082259655,571228705515257,9843405435658480,4,Silver
6908,6908,2768,5704992886,703620741107758,8412922218057860,2,Gold
6909,6909,2769,7143964677,493776448569756,4784154752826840,2,Bronze
6910,6910,2771,3399064070,430919392909440,2560945418818470,3,Gold
6911,6911,2771,6427997138,440353054476561,7799819278404530,2,Bronze
6912,6912,2771,2729445419,737433200419605,3736759275706910,3,Silver
6913,6913,2771,6435860552,557931179472113,5806354218733880,2,Gold
6914,6914,2772,6908989490,678673299157094,7913336791309560,1,Bronze
6915,6915,2772,5223815625,374915228951283,1807232481063450,2,Silver
6916,6916,2772,1368602202,739445326064990,5155863649525880,4,Platinum
6917,6917,2772,3274875661,498923407670038,6364459413471370,2,Bronze
6918,6918,2773,6777835295,314536878803355,7786543960659500,3,Silver
6919,6919,2774,1094894851,412751939571163,6822051488195440,4,Silver
6920,6920,2774,3421288314,627393256298413,4290529672819650,4,Platinum
6921,6921,2775,6776544027,373865424262975,6518886579011880,4,Gold
6922,6922,2774,8806369404,386390177414258,6059398030327780,3,Gold
6923,6923,2775,7699548263,407619561091595,8584959498964590,2,Bronze
6924,6924,2778,8532134325,592516411683698,8082935748548770,3,Gold
6925,6925,2777,4053983119,464513142908091,1260506130101700,2,Platinum
6926,6926,2777,6905804253,388227335613660,4601551402708650,1,Platinum
6927,6927,2777,8794082042,527486843540891,3489675810845320,1,Silver
6928,6928,2777,1712058207,315222167975696,8368761467217980,3,Bronze
6929,6929,2777,2254094219,451419745551447,3545757255171230,3,Silver
6930,6930,2780,2701482532,435351901592592,9269315674650990,4,Bronze
6931,6931,2780,3281270969,530986192492511,9849094857539820,1,Platinum
6932,6932,2780,5814853928,423876953133257,1443380405076520,2,Silver
6933,6933,2780,3387815338,672738986554988,8746430710649340,2,Platinum
6934,6934,2781,7038148200,361573961055946,9464652492817300,1,Gold
6935,6935,2781,2699675977,641463555231592,3476129568254820,2,Platinum
6936,6936,2782,8145118516,399191962354246,2646015822294220,3,Platinum
6937,6937,2782,5377223708,529907226564312,4502934756640300,1,Gold
6938,6938,2782,8865516606,467589653863227,4639209957109380,3,Gold
6939,6939,2783,7085485172,699683973532178,4570665969600010,4,Bronze
6940,6940,2783,1717531770,527005683057197,8914945968476220,4,Bronze
6941,6941,2784,6777474027,493105740024356,1643593870564330,4,Silver
6942,6942,2784,5899120886,729530504018713,4092754530996200,2,Silver
6943,6943,2785,8849586027,561663818361941,8490406725677750,4,Bronze
6944,6944,2784,4114195486,749462212461532,9677870351194180,3,Silver
6945,6945,2785,3299889525,639116075306235,8909256546588530,4,Silver
6946,6946,2784,4043342963,499477471250669,8602840539186830,4,Gold
6947,6947,2785,5413434085,463215467673263,8094856442026880,3,Bronze
6948,6948,2784,8887888658,336232842342992,5932876124535740,4,Gold
6949,6949,2785,4987522896,555919053824261,1822675197616650,1,Bronze
6950,6950,2785,8691387629,549955579974370,4997101686354090,3,Bronze
6951,6951,2786,7831228261,529236518018717,6316234789849630,2,Gold
6952,6952,2787,1819300832,534689670145782,6589327040485010,2,Platinum
6953,6953,2787,5684591679,549576483835136,9979951560969900,1,Bronze
6954,6954,2788,9006147886,324305894642233,9186412670000090,3,Silver
6955,6955,2788,7408852952,604487101246961,3473149394885390,1,Gold
6956,6956,2788,6596220332,330750528972702,9519921162587280,2,Silver
6957,6957,2788,3942540893,744810994471261,7075637149490540,4,Silver
6958,6958,2788,2821871993,722546386721580,8247387133601380,2,Silver
6959,6959,2789,3392958586,517703247072277,8888937182701770,2,Silver
6960,6960,2789,5583147198,428703138573035,6127129243285020,1,Gold
6961,6961,2790,4672252200,688617282445016,4786322151643660,2,Gold
6962,6962,2789,5438892444,617449273013365,1624629130945320,3,Platinum
6963,6963,2790,6572597336,421996053063089,6332219356106830,3,Platinum
6964,6964,2789,8162437739,634158664280046,5696358728892200,2,Silver
6965,6965,2790,4152920873,330488077808666,5889257223393640,3,Gold
6966,6966,2789,7502415437,766725667320123,6756758598907530,3,Platinum
6967,6967,2791,7759352855,627918158644923,9519379312884580,2,Gold
6968,6968,2791,3513798665,594280666775543,7758638700929190,1,Platinum
6969,6969,2792,7076007174,438734605579107,4447124237168270,4,Bronze
6970,6970,2792,4051017473,730172051325528,8697935162173930,1,Platinum
6971,6971,2793,7613539523,481849500871477,8581166551038320,2,Bronze
6972,6972,2793,4447322697,536891343862557,9236804692437560,1,Platinum
6973,6973,2793,1134532283,415565999350081,1468305491446620,1,Bronze
6974,6974,2793,3415530034,656510755751292,1349911331194440,3,Bronze
6975,6975,2794,8057526617,573474121101292,2429546865687510,4,Silver
6976,6976,2794,5847481058,736820814347529,5738081156070840,4,Platinum
6977,6977,2794,5512268716,727635023338850,7356315295981800,4,Gold
6978,6978,2794,2791640386,657604302301724,7543795293434140,1,Platinum
6979,6979,2795,3481332277,565615166565436,6967267208765080,1,Gold
6980,6980,2795,6639419392,628676350918491,1367250521719370,3,Bronze
6981,6981,2796,2586125102,443939887162086,8737761115392210,3,Platinum
6982,6982,2796,9095624780,750555759013275,7526456102919350,4,Bronze
6983,6983,2796,8142019915,489693874783156,3486153787775500,2,Platinum
6984,6984,2796,4335524436,431356811531787,9211608681213960,3,Gold
6985,6985,2796,6345029718,598669433599158,4261540713671280,1,Platinum
6986,6986,2797,6439245467,492930772575517,6865128539632680,4,Silver
6987,6987,2797,6885929384,324189249674623,1748441788221060,4,Bronze
6988,6988,2797,7782360909,323649766710552,7517515582811850,3,Silver
6989,6989,2797,8986013857,314420233835439,7201888130441160,2,Platinum
6990,6990,2797,7634691518,579291788743093,4740806776534270,3,Platinum
6991,6991,2798,6546853357,680627102329402,4349320365664570,2,Bronze
6992,6992,2798,7146029633,316374037004196,7987841125564800,3,Bronze
6993,6993,2798,6859715410,334628974067995,7411854890598330,4,Gold
6994,6994,2798,3249833392,457120768236817,2673379232326150,2,Silver
6995,6995,2799,1624155280,608919609919255,7065342005124390,2,Bronze
6996,6996,2799,4298386353,745000542541954,2806674259414860,3,Gold
6997,6997,2800,2249031302,394671969953361,5552497632580870,4,Platinum
6998,6998,2800,1204005639,494068060985700,8498805396089130,3,Platinum
6999,6999,2800,4657880753,414691162115121,7774623267181130,2,Bronze
7000,7000,2800,9317198906,329219563807507,1128565727264600,4,Silver
7001,7001,2803,7345167256,728509860569018,9747768962963760,2,Bronze
7002,7002,2804,5355683403,544531589089959,6348474847215120,1,Bronze
7003,7003,2804,4827903442,314289008250255,8056926962772190,4,Bronze
7004,7004,2804,8507141179,580749850805530,2352604207770080,1,Silver
7005,7005,2804,3883516636,769525146490597,2275932474706910,2,Silver
